Pickup_date,East_Village,Gramercy,GVillage_N,GVillage_S,Little_Italy,LES,SoHo,Union_Sq
2015-04-19 18:00:00,133,62,101,64,82,53,87,90
2015-04-19 19:00:00,117,66,69,55,84,68,99,91
2015-04-19 20:00:00,130,69,78,57,95,65,56,94
2015-04-19 21:00:00,132,60,68,62,70,73,39,84
2015-04-19 22:00:00,123,68,56,46,47,66,49,79
2015-04-19 23:00:00,89,39,28,53,37,63,35,66
2015-04-20 00:00:00,70,15,25,33,21,34,19,38
2015-04-20 01:00:00,26,11,6,11,10,16,25,18
2015-04-20 02:00:00,28,8,9,18,7,13,12,6
2015-04-20 03:00:00,12,1,6,11,6,7,6,3
2015-04-20 04:00:00,32,11,12,7,6,7,5,9
2015-04-20 05:00:00,39,22,29,7,13,16,14,8
2015-04-20 06:00:00,67,38,22,19,20,22,19,32
2015-04-20 07:00:00,102,66,45,31,32,34,49,52
2015-04-20 08:00:00,91,100,94,29,40,44,55,76
2015-04-20 09:00:00,167,148,95,57,60,69,58,100
2015-04-20 10:00:00,166,102,97,60,63,74,82,153
2015-04-20 11:00:00,83,91,110,55,78,47,61,143
2015-04-20 12:00:00,79,70,99,46,86,64,84,150
2015-04-20 13:00:00,71,71,64,39,82,47,58,125
2015-04-20 14:00:00,47,63,66,39,53,37,62,117
2015-04-20 15:00:00,58,60,56,34,62,38,43,138
2015-04-20 16:00:00,60,49,58,34,61,39,51,127
2015-04-20 17:00:00,47,60,78,46,63,42,72,141
2015-04-20 18:00:00,82,75,81,51,82,49,100,207
2015-04-20 19:00:00,57,65,81,48,88,50,93,194
2015-04-20 20:00:00,74,71,79,60,89,53,76,148
2015-04-20 21:00:00,85,58,56,66,68,58,75,129
2015-04-20 22:00:00,95,85,50,67,93,56,59,112
2015-04-20 23:00:00,89,46,44,49,51,42,37,62
2015-04-21 00:00:00,72,25,36,38,42,36,26,55
2015-04-21 01:00:00,29,19,9,20,29,22,14,34
2015-04-21 02:00:00,26,13,9,11,13,16,10,8
2015-04-21 03:00:00,16,5,4,5,2,5,8,5
2015-04-21 04:00:00,16,7,5,3,8,8,8,4
2015-04-21 05:00:00,37,14,19,14,8,18,8,13
2015-04-21 06:00:00,53,35,28,18,23,22,39,31
2015-04-21 07:00:00,70,63,58,23,19,36,34,56
2015-04-21 08:00:00,91,86,47,29,37,39,65,50
2015-04-21 09:00:00,129,110,74,33,47,51,55,88
2015-04-21 10:00:00,79,59,51,21,48,52,35,66
2015-04-21 11:00:00,44,38,35,20,39,26,42,76
2015-04-21 12:00:00,49,57,42,25,46,32,39,85
2015-04-21 13:00:00,53,36,35,28,43,33,41,58
2015-04-21 14:00:00,42,38,43,36,45,35,47,83
2015-04-21 15:00:00,45,40,61,36,53,20,71,98
2015-04-21 16:00:00,36,55,62,39,62,34,81,138
2015-04-21 17:00:00,71,55,85,44,70,41,82,151
2015-04-21 18:00:00,68,69,113,53,109,42,107,205
2015-04-21 19:00:00,81,72,80,56,98,56,97,154
2015-04-21 20:00:00,93,74,77,69,89,68,93,189
2015-04-21 21:00:00,106,67,94,86,78,80,100,178
2015-04-21 22:00:00,115,61,61,71,82,98,64,148
2015-04-21 23:00:00,88,51,64,66,70,85,61,94
2015-04-22 00:00:00,61,40,34,34,39,56,28,77
2015-04-22 01:00:00,44,16,14,21,20,29,17,27
2015-04-22 02:00:00,19,13,9,14,9,19,9,10
2015-04-22 03:00:00,17,4,5,8,7,10,4,7
2015-04-22 04:00:00,28,10,6,8,4,12,6,14
2015-04-22 05:00:00,30,16,16,8,14,17,15,13
2015-04-22 06:00:00,61,38,36,22,23,27,23,25
2015-04-22 07:00:00,78,58,42,28,28,36,45,51
2015-04-22 08:00:00,87,85,56,31,46,47,54,50
2015-04-22 09:00:00,117,90,47,35,44,66,48,56
2015-04-22 10:00:00,81,42,39,24,47,49,42,73
2015-04-22 11:00:00,64,45,43,23,39,26,39,76
2015-04-22 12:00:00,38,53,49,25,49,27,44,90
2015-04-22 13:00:00,39,37,34,23,51,33,42,77
2015-04-22 14:00:00,36,43,56,38,72,31,62,105
2015-04-22 15:00:00,62,78,105,53,91,50,92,169
2015-04-22 16:00:00,89,99,118,91,124,42,98,246
2015-04-22 17:00:00,76,74,114,62,115,49,107,251
2015-04-22 18:00:00,106,100,161,104,128,62,147,396
2015-04-22 19:00:00,97,114,122,92,123,76,132,258
2015-04-22 20:00:00,135,129,112,107,149,94,125,219
2015-04-22 21:00:00,164,97,135,120,145,91,98,234
2015-04-22 22:00:00,199,86,125,124,141,128,108,255
2015-04-22 23:00:00,135,74,66,95,82,127,66,153
2015-04-23 00:00:00,131,40,37,44,51,89,38,72
2015-04-23 01:00:00,60,22,15,30,15,42,14,29
2015-04-23 02:00:00,31,10,10,21,8,22,12,24
2015-04-23 03:00:00,26,6,4,10,8,19,10,8
2015-04-23 04:00:00,23,13,15,10,11,10,10,8
2015-04-23 05:00:00,37,28,17,9,10,24,12,26
2015-04-23 06:00:00,55,30,18,18,31,31,21,30
2015-04-23 07:00:00,82,56,45,34,26,27,36,51
2015-04-23 08:00:00,107,93,53,41,42,43,56,60
2015-04-23 09:00:00,138,105,56,31,58,60,48,68
2015-04-23 10:00:00,98,52,53,24,46,34,38,81
2015-04-23 11:00:00,69,50,63,27,51,43,48,79
2015-04-23 12:00:00,57,39,56,34,61,32,47,95
2015-04-23 13:00:00,47,50,54,41,53,36,54,110
2015-04-23 14:00:00,61,43,59,37,66,53,68,116
2015-04-23 15:00:00,64,79,78,39,74,31,73,149
2015-04-23 16:00:00,74,74,97,71,97,46,91,192
2015-04-23 17:00:00,82,76,107,57,99,57,102,224
2015-04-23 18:00:00,111,100,160,97,128,80,170,301
2015-04-23 19:00:00,133,109,155,80,155,76,171,301
2015-04-23 20:00:00,160,120,133,114,179,108,139,280
2015-04-23 21:00:00,229,138,163,162,180,119,143,312
2015-04-23 22:00:00,356,174,177,169,178,168,136,372
2015-04-23 23:00:00,299,131,156,185,133,171,89,298
2015-04-24 00:00:00,176,79,58,105,89,114,51,133
2015-04-24 01:00:00,102,35,32,45,32,68,22,62
2015-04-24 02:00:00,62,32,17,24,24,33,17,30
2015-04-24 03:00:00,49,14,6,11,16,22,13,11
2015-04-24 04:00:00,31,16,16,13,11,30,9,22
2015-04-24 05:00:00,37,28,15,13,12,20,15,15
2015-04-24 06:00:00,48,34,27,17,30,23,34,36
2015-04-24 07:00:00,85,58,39,28,37,41,36,35
2015-04-24 08:00:00,131,100,80,30,30,48,60,61
2015-04-24 09:00:00,164,130,56,39,70,50,59,81
2015-04-24 10:00:00,94,84,58,25,43,49,48,84
2015-04-24 11:00:00,55,54,50,35,57,41,68,86
2015-04-24 12:00:00,55,44,48,27,54,42,67,92
2015-04-24 13:00:00,59,56,62,38,52,34,49,108
2015-04-24 14:00:00,59,46,65,40,65,38,65,114
2015-04-24 15:00:00,59,65,83,53,55,47,86,128
2015-04-24 16:00:00,81,70,96,43,82,58,78,191
2015-04-24 17:00:00,94,87,108,60,99,51,91,226
2015-04-24 18:00:00,114,108,120,85,117,67,125,288
2015-04-24 19:00:00,196,138,174,94,144,122,147,263
2015-04-24 20:00:00,277,150,174,128,174,144,130,297
2015-04-24 21:00:00,233,188,146,157,167,172,152,233
2015-04-24 22:00:00,339,159,178,179,177,185,130,295
2015-04-24 23:00:00,452,194,213,244,165,241,145,288
2015-04-25 00:00:00,473,204,198,222,174,251,133,226
2015-04-25 01:00:00,322,115,89,132,109,241,69,126
2015-04-25 02:00:00,241,61,43,105,66,223,42,81
2015-04-25 03:00:00,178,48,29,61,40,108,20,33
2015-04-25 04:00:00,95,28,17,32,30,67,18,19
2015-04-25 05:00:00,43,19,17,16,22,30,11,10
2015-04-25 06:00:00,42,20,24,5,15,18,6,17
2015-04-25 07:00:00,36,20,17,8,13,20,6,16
2015-04-25 08:00:00,44,34,25,13,27,16,14,25
2015-04-25 09:00:00,59,41,36,24,26,30,26,31
2015-04-25 10:00:00,79,61,41,31,35,35,48,46
2015-04-25 11:00:00,86,71,44,33,42,48,38,72
2015-04-25 12:00:00,126,66,72,44,51,55,48,80
2015-04-25 13:00:00,144,104,74,39,84,68,58,83
2015-04-25 14:00:00,136,80,78,51,91,92,65,115
2015-04-25 15:00:00,143,95,92,66,76,91,87,130
2015-04-25 16:00:00,166,86,87,75,112,107,81,137
2015-04-25 17:00:00,189,125,103,90,119,92,114,169
2015-04-25 18:00:00,218,113,152,75,122,114,143,163
2015-04-25 19:00:00,282,149,143,98,143,140,120,176
2015-04-25 20:00:00,293,181,145,109,146,127,127,177
2015-04-25 21:00:00,313,167,144,113,146,149,137,191
2015-04-25 22:00:00,409,160,132,149,165,187,102,195
2015-04-25 23:00:00,498,205,207,218,162,219,141,281
2015-04-26 00:00:00,551,151,223,257,157,284,136,279
2015-04-26 01:00:00,518,119,135,230,127,369,82,179
2015-04-26 02:00:00,292,89,49,127,85,301,44,110
2015-04-26 03:00:00,197,66,32,75,55,173,30,75
2015-04-26 04:00:00,97,27,27,35,22,98,16,34
2015-04-26 05:00:00,55,14,22,16,25,26,15,13
2015-04-26 06:00:00,25,13,9,8,15,25,11,6
2015-04-26 07:00:00,33,21,15,7,15,16,19,15
2015-04-26 08:00:00,35,30,19,10,14,19,21,18
2015-04-26 09:00:00,62,39,22,18,31,32,25,27
2015-04-26 10:00:00,110,50,42,17,42,39,36,44
2015-04-26 11:00:00,106,68,63,30,53,55,38,68
2015-04-26 12:00:00,132,108,61,47,72,61,49,91
2015-04-26 13:00:00,126,96,65,45,74,60,53,93
2015-04-26 14:00:00,124,65,82,37,76,61,76,92
2015-04-26 15:00:00,128,74,67,68,88,80,66,111
2015-04-26 16:00:00,155,90,100,78,98,78,90,129
2015-04-26 17:00:00,134,79,111,85,83,62,93,116
2015-04-26 18:00:00,171,114,99,55,91,78,79,120
2015-04-26 19:00:00,130,92,80,62,88,75,67,111
2015-04-26 20:00:00,149,76,91,69,71,69,41,121
2015-04-26 21:00:00,162,67,75,73,71,71,52,92
2015-04-26 22:00:00,138,65,75,63,57,85,60,97
2015-04-26 23:00:00,92,54,56,60,36,72,30,71
2015-04-27 00:00:00,60,27,20,21,22,31,18,26
2015-04-27 01:00:00,47,15,8,28,11,19,22,20
2015-04-27 02:00:00,26,10,7,9,10,9,4,4
2015-04-27 03:00:00,19,1,1,11,5,6,6,4
2015-04-27 04:00:00,29,16,9,7,9,10,10,11
2015-04-27 05:00:00,40,21,21,9,6,21,12,12
2015-04-27 06:00:00,66,31,24,16,21,28,21,24
2015-04-27 07:00:00,70,60,44,22,29,26,40,44
2015-04-27 08:00:00,106,86,60,32,31,35,43,56
2015-04-27 09:00:00,117,93,54,28,50,49,50,42
2015-04-27 10:00:00,77,35,38,19,30,46,45,44
2015-04-27 11:00:00,50,39,29,23,46,26,41,57
2015-04-27 12:00:00,50,32,47,22,44,29,40,68
2015-04-27 13:00:00,52,26,38,22,53,21,54,71
2015-04-27 14:00:00,49,31,41,30,45,39,59,90
2015-04-27 15:00:00,49,38,51,39,56,29,52,112
2015-04-27 16:00:00,61,49,47,37,50,31,61,122
2015-04-27 17:00:00,51,69,59,34,80,37,70,135
2015-04-27 18:00:00,65,61,81,38,70,44,70,174
2015-04-27 19:00:00,77,70,76,54,73,43,81,157
2015-04-27 20:00:00,81,56,95,63,84,60,96,139
2015-04-27 21:00:00,95,55,85,71,95,61,66,143
2015-04-27 22:00:00,97,50,52,88,64,64,62,125
2015-04-27 23:00:00,100,55,50,66,54,53,39,88
2015-04-28 00:00:00,60,34,23,41,30,32,25,49
2015-04-28 01:00:00,37,11,6,34,11,18,12,28
2015-04-28 02:00:00,22,9,8,17,4,13,9,19
2015-04-28 03:00:00,17,7,4,8,6,6,6,9
2015-04-28 04:00:00,17,4,4,8,8,8,5,6
2015-04-28 05:00:00,28,20,13,10,8,12,13,14
2015-04-28 06:00:00,53,37,31,18,27,22,24,23
2015-04-28 07:00:00,71,60,40,19,36,32,35,57
2015-04-28 08:00:00,92,74,61,42,40,53,44,48
2015-04-28 09:00:00,102,87,51,40,48,57,57,65
2015-04-28 10:00:00,74,58,47,23,44,40,44,63
2015-04-28 11:00:00,61,30,46,19,39,26,43,70
2015-04-28 12:00:00,53,43,34,32,48,33,47,76
2015-04-28 13:00:00,43,41,42,27,42,37,51,56
2015-04-28 14:00:00,50,31,46,43,57,32,52,102
2015-04-28 15:00:00,56,50,57,38,66,34,56,111
2015-04-28 16:00:00,56,37,58,34,70,37,91,119
2015-04-28 17:00:00,53,57,74,34,92,51,84,163
2015-04-28 18:00:00,82,61,106,53,86,45,119,196
2015-04-28 19:00:00,91,64,82,45,98,60,112,196
2015-04-28 20:00:00,85,78,97,92,80,70,77,158
2015-04-28 21:00:00,118,81,84,85,104,89,77,178
2015-04-28 22:00:00,127,78,84,78,64,107,69,147
2015-04-28 23:00:00,102,71,45,62,70,72,48,113
2015-04-29 00:00:00,58,40,39,52,39,69,28,78
2015-04-29 01:00:00,52,24,22,22,23,37,17,40
2015-04-29 02:00:00,38,14,6,11,7,31,7,14
2015-04-29 03:00:00,20,6,1,4,5,17,2,11
2015-04-29 04:00:00,17,3,9,9,8,8,8,4
2015-04-29 05:00:00,38,11,14,10,11,17,12,12
2015-04-29 06:00:00,39,33,38,11,22,20,25,31
2015-04-29 07:00:00,93,59,42,25,36,40,39,52
2015-04-29 08:00:00,96,97,63,29,37,43,44,54
2015-04-29 09:00:00,136,75,56,32,43,50,41,66
2015-04-29 10:00:00,68,41,41,28,35,39,43,59
2015-04-29 11:00:00,49,42,33,26,46,28,46,90
2015-04-29 12:00:00,52,49,41,18,45,37,41,67
2015-04-29 13:00:00,48,40,50,21,50,34,46,92
2015-04-29 14:00:00,45,46,43,37,50,21,54,112
2015-04-29 15:00:00,52,57,71,42,61,35,61,95
2015-04-29 16:00:00,58,45,52,47,68,43,52,154
2015-04-29 17:00:00,70,60,62,46,81,36,72,174
2015-04-29 18:00:00,81,72,82,65,117,51,94,200
2015-04-29 19:00:00,97,95,78,68,102,54,110,184
2015-04-29 20:00:00,124,94,115,110,127,95,112,172
2015-04-29 21:00:00,187,94,123,105,112,117,103,241
2015-04-29 22:00:00,164,108,107,107,119,109,90,271
2015-04-29 23:00:00,143,82,99,116,79,115,61,151
2015-04-30 00:00:00,122,59,49,68,55,77,44,94
2015-04-30 01:00:00,58,25,23,32,22,36,14,37
2015-04-30 02:00:00,42,19,8,22,7,27,8,25
2015-04-30 03:00:00,26,10,4,14,5,22,7,10
2015-04-30 04:00:00,23,8,4,17,7,21,7,18
2015-04-30 05:00:00,26,19,16,9,13,23,11,17
2015-04-30 06:00:00,42,30,29,20,30,35,19,25
2015-04-30 07:00:00,80,44,38,18,31,28,42,37
2015-04-30 08:00:00,95,86,57,29,46,44,49,45
2015-04-30 09:00:00,112,88,58,30,66,59,46,57
2015-04-30 10:00:00,90,62,50,30,41,48,42,79
2015-04-30 11:00:00,65,61,45,24,43,35,62,78
2015-04-30 12:00:00,54,54,40,26,51,43,38,79
2015-04-30 13:00:00,53,41,55,41,59,40,46,77
2015-04-30 14:00:00,47,49,48,33,54,40,48,108
2015-04-30 15:00:00,65,60,57,42,60,49,69,127
2015-04-30 16:00:00,62,62,72,48,73,39,74,165
2015-04-30 17:00:00,74,64,72,59,73,50,116,186
2015-04-30 18:00:00,83,92,118,61,103,54,128,235
2015-04-30 19:00:00,105,107,105,76,137,76,97,236
2015-04-30 20:00:00,150,120,109,117,125,104,117,221
2015-04-30 21:00:00,173,101,140,138,130,127,131,263
2015-04-30 22:00:00,223,98,148,147,131,145,96,274
2015-04-30 23:00:00,196,105,130,157,116,129,104,281
2015-05-01 00:00:00,138,56,58,68,51,92,67,112
2015-05-01 01:00:00,78,36,28,56,35,59,24,54
2015-05-01 02:00:00,60,18,21,29,17,38,13,32
2015-05-01 03:00:00,30,10,18,15,7,23,7,14
2015-05-01 04:00:00,38,13,10,16,12,22,12,12
2015-05-01 05:00:00,32,15,17,11,14,25,18,26
2015-05-01 06:00:00,44,42,30,14,22,31,21,35
2015-05-01 07:00:00,79,52,48,20,30,35,35,46
2015-05-01 08:00:00,112,92,57,32,31,53,42,54
2015-05-01 09:00:00,150,138,55,21,54,63,48,61
2015-05-01 10:00:00,88,82,61,38,42,47,55,76
2015-05-01 11:00:00,70,41,39,34,59,45,61,80
2015-05-01 12:00:00,52,62,49,32,45,29,44,87
2015-05-01 13:00:00,59,42,54,39,59,32,45,94
2015-05-01 14:00:00,66,37,54,35,55,47,54,134
2015-05-01 15:00:00,70,70,68,38,80,36,67,159
2015-05-01 16:00:00,76,70,90,34,71,42,89,176
2015-05-01 17:00:00,74,81,77,55,98,31,97,181
2015-05-01 18:00:00,84,92,87,81,110,63,121,222
2015-05-01 19:00:00,150,131,121,102,141,83,136,240
2015-05-01 20:00:00,201,149,126,101,166,102,127,226
2015-05-01 21:00:00,238,115,114,119,127,115,113,198
2015-05-01 22:00:00,257,130,144,162,137,167,91,228
2015-05-01 23:00:00,381,137,169,176,150,179,129,250
2015-05-02 00:00:00,397,163,163,229,137,212,120,227
2015-05-02 01:00:00,299,98,83,118,75,211,49,112
2015-05-02 02:00:00,185,61,28,51,55,168,25,70
2015-05-02 03:00:00,139,27,25,39,43,106,14,49
2015-05-02 04:00:00,87,15,19,21,30,69,12,24
2015-05-02 05:00:00,34,21,11,13,9,23,5,17
2015-05-02 06:00:00,26,16,18,7,10,20,12,9
2015-05-02 07:00:00,48,26,17,13,12,16,8,11
2015-05-02 08:00:00,52,30,23,18,15,27,27,28
2015-05-02 09:00:00,60,48,41,23,23,30,25,39
2015-05-02 10:00:00,92,59,46,24,43,42,25,61
2015-05-02 11:00:00,88,70,65,28,35,69,43,72
2015-05-02 12:00:00,134,94,75,40,59,52,49,80
2015-05-02 13:00:00,123,76,74,41,71,63,54,93
2015-05-02 14:00:00,123,98,82,51,71,62,52,96
2015-05-02 15:00:00,145,102,70,60,92,90,76,139
2015-05-02 16:00:00,163,144,134,94,118,90,91,183
2015-05-02 17:00:00,187,131,120,75,105,96,134,226
2015-05-02 18:00:00,217,123,135,98,121,98,114,189
2015-05-02 19:00:00,260,151,143,103,148,153,142,195
2015-05-02 20:00:00,316,156,158,109,143,174,136,228
2015-05-02 21:00:00,336,127,159,130,171,165,128,180
2015-05-02 22:00:00,405,179,143,203,137,182,107,215
2015-05-02 23:00:00,384,148,167,249,150,206,102,203
2015-05-03 00:00:00,313,132,126,142,127,182,89,145
2015-05-03 01:00:00,383,286,174,188,95,165,140,304
2015-05-03 02:00:00,288,116,105,160,69,203,61,144
2015-05-03 03:00:00,145,45,47,49,44,103,32,54
2015-05-03 04:00:00,64,32,29,27,20,81,31,36
2015-05-03 05:00:00,37,14,13,16,7,40,8,15
2015-05-03 06:00:00,24,11,9,10,9,17,11,14
2015-05-03 07:00:00,27,18,7,9,13,17,10,11
2015-05-03 08:00:00,36,13,15,6,14,21,6,17
2015-05-03 09:00:00,52,19,30,9,14,20,5,24
2015-05-03 10:00:00,61,23,37,16,29,32,25,31
2015-05-03 11:00:00,70,60,46,20,33,45,33,53
2015-05-03 12:00:00,92,67,53,28,36,53,34,65
2015-05-03 13:00:00,96,73,47,37,46,53,51,83
2015-05-03 14:00:00,123,51,62,50,43,52,63,83
2015-05-03 15:00:00,121,96,80,58,54,53,52,92
2015-05-03 16:00:00,116,85,67,57,58,56,78,101
2015-05-03 17:00:00,117,64,79,48,70,64,65,101
2015-05-03 18:00:00,121,90,77,43,64,64,76,92
2015-05-03 19:00:00,123,89,66,56,68,60,65,94
2015-05-03 20:00:00,130,66,56,54,72,72,72,74
2015-05-03 21:00:00,114,58,80,58,64,63,43,93
2015-05-03 22:00:00,128,64,69,58,52,66,52,92
2015-05-03 23:00:00,89,38,52,50,43,51,29,70
2015-05-04 00:00:00,49,20,27,34,17,38,30,39
2015-05-04 01:00:00,28,14,16,16,8,21,10,17
2015-05-04 02:00:00,17,12,13,14,10,8,3,14
2015-05-04 03:00:00,23,4,7,12,3,7,7,5
2015-05-04 04:00:00,17,10,13,15,8,9,8,11
2015-05-04 05:00:00,38,25,18,16,7,22,7,17
2015-05-04 06:00:00,58,40,33,18,18,31,25,30
2015-05-04 07:00:00,79,57,41,30,28,22,26,48
2015-05-04 08:00:00,101,90,57,41,19,38,44,41
2015-05-04 09:00:00,115,98,51,23,35,46,47,66
2015-05-04 10:00:00,67,57,48,19,42,37,39,55
2015-05-04 11:00:00,56,32,42,21,42,35,47,70
2015-05-04 12:00:00,57,54,36,19,31,29,44,73
2015-05-04 13:00:00,46,48,44,20,54,33,40,77
2015-05-04 14:00:00,53,33,43,25,58,33,46,92
2015-05-04 15:00:00,74,41,44,30,52,23,55,126
2015-05-04 16:00:00,47,50,48,39,71,33,62,111
2015-05-04 17:00:00,55,59,79,37,81,34,63,151
2015-05-04 18:00:00,70,64,77,55,84,41,87,179
2015-05-04 19:00:00,90,88,82,38,83,38,88,153
2015-05-04 20:00:00,77,75,75,66,83,51,70,119
2015-05-04 21:00:00,79,53,76,83,80,60,67,128
2015-05-04 22:00:00,96,59,69,67,60,61,61,135
2015-05-04 23:00:00,95,43,41,66,53,66,59,84
2015-05-05 00:00:00,59,34,42,51,27,48,30,42
2015-05-05 01:00:00,39,14,25,28,14,25,12,29
2015-05-05 02:00:00,21,9,5,21,8,11,15,12
2015-05-05 03:00:00,20,6,6,9,6,3,4,8
2015-05-05 04:00:00,19,8,4,7,10,8,7,9
2015-05-05 05:00:00,31,20,17,11,13,13,9,14
2015-05-05 06:00:00,53,42,24,14,18,29,28,15
2015-05-05 07:00:00,60,59,48,28,25,36,36,43
2015-05-05 08:00:00,110,81,60,43,34,43,37,65
2015-05-05 09:00:00,114,75,59,25,39,55,52,70
2015-05-05 10:00:00,93,54,44,31,40,45,49,73
2015-05-05 11:00:00,54,52,56,30,45,30,54,75
2015-05-05 12:00:00,51,46,40,22,50,29,44,90
2015-05-05 13:00:00,42,59,40,38,61,35,42,94
2015-05-05 14:00:00,53,44,61,35,53,40,80,112
2015-05-05 15:00:00,56,58,56,30,70,35,70,127
2015-05-05 16:00:00,64,64,91,40,84,43,67,138
2015-05-05 17:00:00,47,57,79,45,88,30,86,195
2015-05-05 18:00:00,89,87,120,67,119,78,131,280
2015-05-05 19:00:00,98,90,109,85,113,65,111,233
2015-05-05 20:00:00,110,97,80,86,114,78,119,182
2015-05-05 21:00:00,124,82,95,99,118,120,83,190
2015-05-05 22:00:00,165,82,100,108,98,106,84,206
2015-05-05 23:00:00,137,68,77,92,87,109,67,153
2015-05-06 00:00:00,146,48,51,60,50,78,38,88
2015-05-06 01:00:00,80,38,15,52,20,42,25,36
2015-05-06 02:00:00,37,12,7,25,12,30,8,24
2015-05-06 03:00:00,21,3,8,11,10,18,6,13
2015-05-06 04:00:00,25,12,9,9,5,12,5,9
2015-05-06 05:00:00,33,20,13,10,15,26,8,21
2015-05-06 06:00:00,67,40,24,14,24,37,22,34
2015-05-06 07:00:00,89,63,55,32,37,37,50,46
2015-05-06 08:00:00,116,84,65,34,48,48,61,55
2015-05-06 09:00:00,149,142,70,37,65,69,69,93
2015-05-06 10:00:00,91,49,57,28,62,44,46,77
2015-05-06 11:00:00,71,42,46,24,51,29,52,92
2015-05-06 12:00:00,55,50,45,28,41,36,48,93
2015-05-06 13:00:00,45,40,46,33,51,29,54,90
2015-05-06 14:00:00,62,33,51,41,54,35,72,121
2015-05-06 15:00:00,41,52,65,48,72,30,65,128
2015-05-06 16:00:00,63,57,50,47,75,33,80,153
2015-05-06 17:00:00,66,54,84,48,74,44,101,170
2015-05-06 18:00:00,86,59,111,55,104,52,110,237
2015-05-06 19:00:00,97,109,85,55,96,55,110,160
2015-05-06 20:00:00,125,93,87,75,97,76,112,178
2015-05-06 21:00:00,112,68,105,84,103,119,108,199
2015-05-06 22:00:00,129,76,95,115,121,125,89,198
2015-05-06 23:00:00,120,62,66,88,83,99,81,126
2015-05-07 00:00:00,86,67,58,58,51,54,33,78
2015-05-07 01:00:00,43,23,18,30,26,25,22,45
2015-05-07 02:00:00,24,20,10,20,15,18,9,24
2015-05-07 03:00:00,25,8,5,7,9,8,6,14
2015-05-07 04:00:00,22,9,8,13,8,11,13,17
2015-05-07 05:00:00,36,21,25,7,17,21,13,17
2015-05-07 06:00:00,45,35,39,17,23,19,20,27
2015-05-07 07:00:00,79,57,34,25,26,36,52,56
2015-05-07 08:00:00,100,84,47,38,48,32,65,60
2015-05-07 09:00:00,121,86,65,31,51,64,50,73
2015-05-07 10:00:00,84,54,41,26,57,49,37,84
2015-05-07 11:00:00,69,39,56,41,38,35,51,72
2015-05-07 12:00:00,61,58,49,29,56,45,62,71
2015-05-07 13:00:00,48,42,37,34,51,52,48,87
2015-05-07 14:00:00,60,44,67,41,64,39,58,136
2015-05-07 15:00:00,63,60,58,31,67,32,74,129
2015-05-07 16:00:00,65,44,83,53,62,44,82,160
2015-05-07 17:00:00,78,81,103,53,79,42,100,200
2015-05-07 18:00:00,99,106,126,53,115,50,113,267
2015-05-07 19:00:00,87,112,107,81,121,62,127,252
2015-05-07 20:00:00,126,132,100,101,123,83,114,193
2015-05-07 21:00:00,181,102,133,137,159,117,128,284
2015-05-07 22:00:00,249,103,155,147,150,145,113,315
2015-05-07 23:00:00,236,107,162,139,118,156,90,220
2015-05-08 00:00:00,149,63,61,101,69,128,63,118
2015-05-08 01:00:00,80,23,29,56,34,63,28,56
2015-05-08 02:00:00,40,24,12,29,15,49,14,25
2015-05-08 03:00:00,36,16,14,8,12,24,11,14
2015-05-08 04:00:00,36,17,14,10,10,24,11,14
2015-05-08 05:00:00,42,17,14,15,23,18,13,27
2015-05-08 06:00:00,47,47,22,14,23,26,23,28
2015-05-08 07:00:00,77,67,47,22,28,32,41,41
2015-05-08 08:00:00,106,115,57,32,40,36,54,62
2015-05-08 09:00:00,142,102,61,32,48,69,64,87
2015-05-08 10:00:00,105,69,60,24,48,43,51,77
2015-05-08 11:00:00,71,43,54,35,62,45,49,77
2015-05-08 12:00:00,58,52,46,28,56,33,42,81
2015-05-08 13:00:00,56,48,62,28,57,40,68,98
2015-05-08 14:00:00,52,43,68,35,74,37,69,154
2015-05-08 15:00:00,66,77,74,44,71,36,66,149
2015-05-08 16:00:00,81,61,94,52,85,64,92,191
2015-05-08 17:00:00,98,95,83,61,97,52,104,236
2015-05-08 18:00:00,120,92,104,64,127,60,135,231
2015-05-08 19:00:00,150,127,99,70,120,70,110,218
2015-05-08 20:00:00,161,138,122,80,117,99,109,180
2015-05-08 21:00:00,176,107,93,79,119,109,106,172
2015-05-08 22:00:00,252,117,120,115,131,148,104,184
2015-05-08 23:00:00,398,159,178,156,153,173,115,259
2015-05-09 00:00:00,420,162,190,184,141,239,72,199
2015-05-09 01:00:00,286,79,92,123,84,203,40,139
2015-05-09 02:00:00,169,50,47,76,57,179,48,82
2015-05-09 03:00:00,110,30,31,49,51,111,19,31
2015-05-09 04:00:00,66,20,32,30,43,62,18,24
2015-05-09 05:00:00,46,18,11,13,17,28,14,18
2015-05-09 06:00:00,51,13,14,11,8,24,10,13
2015-05-09 07:00:00,40,20,18,8,16,20,16,20
2015-05-09 08:00:00,53,37,33,13,21,44,17,29
2015-05-09 09:00:00,60,53,41,27,40,29,22,51
2015-05-09 10:00:00,103,61,58,24,38,50,37,60
2015-05-09 11:00:00,106,63,44,31,47,53,43,93
2015-05-09 12:00:00,108,92,64,35,62,53,72,94
2015-05-09 13:00:00,122,74,82,36,60,68,54,91
2015-05-09 14:00:00,131,91,75,60,68,71,72,129
2015-05-09 15:00:00,140,90,96,61,78,93,70,111
2015-05-09 16:00:00,165,94,105,69,92,83,93,157
2015-05-09 17:00:00,181,102,133,73,99,75,101,167
